List Size,Algorithm,Comparisons
10000,QuickSelect,16228
10000,LazySelect,64144
10000,QuickSelect,21017
10000,LazySelect,55543
10000,QuickSelect,25326
10000,LazySelect,57572
10000,QuickSelect,32243
10000,LazySelect,57426
10000,QuickSelect,30370
10000,LazySelect,59940
10000,QuickSelect,17677
10000,LazySelect,59813
10000,QuickSelect,39917
10000,LazySelect,62616
10000,QuickSelect,39566
10000,LazySelect,63293
10000,QuickSelect,30037
10000,LazySelect,54382
10000,QuickSelect,18116
10000,LazySelect,45422
10000,QuickSelect,23353
10000,LazySelect,47386
10000,QuickSelect,30402
10000,LazySelect,56109
10000,QuickSelect,31916
10000,LazySelect,62654
10000,QuickSelect,34966
10000,LazySelect,62194
10000,QuickSelect,38277
10000,LazySelect,60499
10000,QuickSelect,40515
10000,LazySelect,60953
10000,QuickSelect,22917
10000,LazySelect,51751
10000,QuickSelect,23366
10000,LazySelect,65156
10000,QuickSelect,63682
10000,LazySelect,62143
10000,QuickSelect,19724
10000,LazySelect,58118
10000,QuickSelect,15426
10000,LazySelect,59255
10000,QuickSelect,47363
10000,LazySelect,58469
10000,QuickSelect,30546
10000,LazySelect,56304
10000,QuickSelect,31630
10000,LazySelect,62010
10000,QuickSelect,25988
10000,LazySelect,58796
10000,QuickSelect,29236
10000,LazySelect,61716
10000,QuickSelect,18941
10000,LazySelect,55384
10000,QuickSelect,38728
10000,LazySelect,64227
10000,QuickSelect,37035
10000,LazySelect,67149
10000,QuickSelect,17323
10000,LazySelect,55485
10000,QuickSelect,18009
10000,LazySelect,55084
10000,QuickSelect,39855
10000,LazySelect,61686
10000,QuickSelect,21897
10000,LazySelect,61772
10000,QuickSelect,23666
10000,LazySelect,59043
10000,QuickSelect,26838
10000,LazySelect,60854
10000,QuickSelect,39521
10000,LazySelect,58410
10000,QuickSelect,33188
10000,LazySelect,57045
10000,QuickSelect,31821
10000,LazySelect,60967
10000,QuickSelect,23252
10000,LazySelect,59670
10000,QuickSelect,34302
10000,LazySelect,62005
10000,QuickSelect,43407
10000,LazySelect,50579
10000,QuickSelect,33967
10000,LazySelect,56381
10000,QuickSelect,33675
10000,LazySelect,54947
10000,QuickSelect,26540
10000,LazySelect,63378
10000,QuickSelect,46843
10000,LazySelect,60879
10000,QuickSelect,17013
10000,LazySelect,62042
10000,QuickSelect,18728
10000,LazySelect,53896
10000,QuickSelect,21797
10000,LazySelect,52169
10000,QuickSelect,29582
10000,LazySelect,57460
10000,QuickSelect,35127
10000,LazySelect,58876
10000,QuickSelect,24914
10000,LazySelect,61769
10000,QuickSelect,48649
10000,LazySelect,57767
10000,QuickSelect,41623
10000,LazySelect,62853
10000,QuickSelect,33901
10000,LazySelect,43568
10000,QuickSelect,36027
10000,LazySelect,58986
10000,QuickSelect,34830
10000,LazySelect,64358
10000,QuickSelect,33910
10000,LazySelect,62033
10000,QuickSelect,30926
10000,LazySelect,53846
10000,QuickSelect,21532
10000,LazySelect,63045
10000,QuickSelect,24800
10000,LazySelect,60306
10000,QuickSelect,26636
10000,LazySelect,57281
10000,QuickSelect,22231
10000,LazySelect,61050
10000,QuickSelect,21597
10000,LazySelect,58463
10000,QuickSelect,26865
10000,LazySelect,55255
10000,QuickSelect,24262
10000,LazySelect,51531
10000,QuickSelect,29183
10000,LazySelect,55668
10000,QuickSelect,42678
10000,LazySelect,61565
10000,QuickSelect,34405
10000,LazySelect,55958
10000,QuickSelect,48315
10000,LazySelect,62526
10000,QuickSelect,27402
10000,LazySelect,62923
10000,QuickSelect,22767
10000,LazySelect,59542
10000,QuickSelect,14370
10000,LazySelect,53666
10000,QuickSelect,38804
10000,LazySelect,60846
10000,QuickSelect,30582
10000,LazySelect,58113
10000,QuickSelect,21214
10000,LazySelect,68586
10000,QuickSelect,33221
10000,LazySelect,56776
10000,QuickSelect,39753
10000,LazySelect,60378
10000,QuickSelect,43786
10000,LazySelect,58338
10000,QuickSelect,27868
10000,LazySelect,47401
10000,QuickSelect,27395
10000,LazySelect,60296
10000,QuickSelect,13158
10000,LazySelect,47354
10000,QuickSelect,20110
10000,LazySelect,57932
10000,QuickSelect,36442
10000,LazySelect,55645
10000,QuickSelect,22718
10000,LazySelect,41306
10000,QuickSelect,23896
10000,LazySelect,53243
10000,QuickSelect,36293
10000,LazySelect,54836
10000,QuickSelect,19557
10000,LazySelect,63213
10000,QuickSelect,17177
10000,LazySelect,63309
10000,QuickSelect,25059
10000,LazySelect,61315
10000,QuickSelect,21648
10000,LazySelect,46777
10000,QuickSelect,25691
10000,LazySelect,51954
10000,QuickSelect,31572
10000,LazySelect,51037
10000,QuickSelect,31534
10000,LazySelect,65503
10000,QuickSelect,34296
10000,LazySelect,57736
10000,QuickSelect,11227
10000,LazySelect,55540
10000,QuickSelect,38829
10000,LazySelect,54450
10000,QuickSelect,24291
10000,LazySelect,45699
10000,QuickSelect,21658
10000,LazySelect,63987
10000,QuickSelect,23156
10000,LazySelect,57700
10000,QuickSelect,44329
10000,LazySelect,62767
20000,QuickSelect,51539
20000,LazySelect,119438
20000,QuickSelect,72537
20000,LazySelect,102625
20000,QuickSelect,29453
20000,LazySelect,97731
20000,QuickSelect,49155
20000,LazySelect,105169
20000,QuickSelect,22600
20000,LazySelect,82517
20000,QuickSelect,47332
20000,LazySelect,102967
20000,QuickSelect,61935
20000,LazySelect,111772
20000,QuickSelect,44749
20000,LazySelect,107937
20000,QuickSelect,78621
20000,LazySelect,108429
20000,QuickSelect,70513
20000,LazySelect,109181
20000,QuickSelect,57272
20000,LazySelect,99493
20000,QuickSelect,112425
20000,LazySelect,111752
20000,QuickSelect,53807
20000,LazySelect,112502
20000,QuickSelect,77210
20000,LazySelect,108064
20000,QuickSelect,60507
20000,LazySelect,118835
20000,QuickSelect,68583
20000,LazySelect,118905
20000,QuickSelect,89010
20000,LazySelect,113927
20000,QuickSelect,32626
20000,LazySelect,119323
20000,QuickSelect,85299
20000,LazySelect,116670
20000,QuickSelect,59155
20000,LazySelect,123284
20000,QuickSelect,58855
20000,LazySelect,110662
20000,QuickSelect,95911
20000,LazySelect,118334
20000,QuickSelect,49272
20000,LazySelect,107849
20000,QuickSelect,36922
20000,LazySelect,110676
20000,QuickSelect,73797
20000,LazySelect,106244
20000,QuickSelect,40968
20000,LazySelect,114118
20000,QuickSelect,76611
20000,LazySelect,116601
20000,QuickSelect,56798
20000,LazySelect,118952
20000,QuickSelect,61817
20000,LazySelect,119333
20000,QuickSelect,38504
20000,LazySelect,108017
20000,QuickSelect,56250
20000,LazySelect,114998
20000,QuickSelect,73433
20000,LazySelect,114260
20000,QuickSelect,88089
20000,LazySelect,116532
20000,QuickSelect,43331
20000,LazySelect,121059
20000,QuickSelect,68025
20000,LazySelect,124463
20000,QuickSelect,94314
20000,LazySelect,114735
20000,QuickSelect,88736
20000,LazySelect,108200
20000,QuickSelect,54799
20000,LazySelect,110013
20000,QuickSelect,35524
20000,LazySelect,120823
20000,QuickSelect,62111
20000,LazySelect,126337
20000,QuickSelect,33674
20000,LazySelect,81859
20000,QuickSelect,39373
20000,LazySelect,91517
20000,QuickSelect,76566
20000,LazySelect,106706
20000,QuickSelect,64821
20000,LazySelect,101178
20000,QuickSelect,99734
20000,LazySelect,114270
20000,QuickSelect,31300
20000,LazySelect,112199
20000,QuickSelect,43100
20000,LazySelect,121073
20000,QuickSelect,40809
20000,LazySelect,108177
20000,QuickSelect,71875
20000,LazySelect,103118
20000,QuickSelect,59975
20000,LazySelect,115321
20000,QuickSelect,52506
20000,LazySelect,97580
20000,QuickSelect,101830
20000,LazySelect,114434
20000,QuickSelect,79478
20000,LazySelect,116508
20000,QuickSelect,49015
20000,LazySelect,116454
20000,QuickSelect,52445
20000,LazySelect,120778
20000,QuickSelect,64207
20000,LazySelect,114067
20000,QuickSelect,49475
20000,LazySelect,117977
20000,QuickSelect,41198
20000,LazySelect,85805
20000,QuickSelect,105251
20000,LazySelect,112791
20000,QuickSelect,53017
20000,LazySelect,120253
20000,QuickSelect,53635
20000,LazySelect,123003
20000,QuickSelect,53941
20000,LazySelect,107789
20000,QuickSelect,47085
20000,LazySelect,116078
20000,QuickSelect,42130
20000,LazySelect,103719
20000,QuickSelect,73641
20000,LazySelect,114512
20000,QuickSelect,41935
20000,LazySelect,96447
20000,QuickSelect,49310
20000,LazySelect,114999
20000,QuickSelect,53146
20000,LazySelect,121204
20000,QuickSelect,28645
20000,LazySelect,109376
20000,QuickSelect,58453
20000,LazySelect,103562
20000,QuickSelect,47063
20000,LazySelect,106249
20000,QuickSelect,51551
20000,LazySelect,101701
20000,QuickSelect,26504
20000,LazySelect,105192
20000,QuickSelect,58533
20000,LazySelect,118431
20000,QuickSelect,72149
20000,LazySelect,102369
20000,QuickSelect,61142
20000,LazySelect,122047
20000,QuickSelect,49781
20000,LazySelect,109926
20000,QuickSelect,52623
20000,LazySelect,103558
20000,QuickSelect,37716
20000,LazySelect,103767
20000,QuickSelect,48374
20000,LazySelect,119119
20000,QuickSelect,65202
20000,LazySelect,85149
20000,QuickSelect,75002
20000,LazySelect,108819
20000,QuickSelect,46377
20000,LazySelect,90310
20000,QuickSelect,57668
20000,LazySelect,118949
20000,QuickSelect,60606
20000,LazySelect,120131
20000,QuickSelect,41384
20000,LazySelect,111879
20000,QuickSelect,41521
20000,LazySelect,119160
20000,QuickSelect,73580
20000,LazySelect,111432
20000,QuickSelect,56714
20000,LazySelect,119551
20000,QuickSelect,45930
20000,LazySelect,117060
20000,QuickSelect,58520
20000,LazySelect,108568
20000,QuickSelect,88782
20000,LazySelect,117147
20000,QuickSelect,80156
20000,LazySelect,106232
20000,QuickSelect,83041
20000,LazySelect,112417
20000,QuickSelect,27612
20000,LazySelect,103593
20000,QuickSelect,84803
20000,LazySelect,104299
20000,QuickSelect,64948
20000,LazySelect,105223
20000,QuickSelect,109740
20000,LazySelect,119298
20000,QuickSelect,65883
20000,LazySelect,109004
20000,QuickSelect,97516
20000,LazySelect,113632
30000,QuickSelect,101688
30000,LazySelect,154559
30000,QuickSelect,35884
30000,LazySelect,166099
30000,QuickSelect,138726
30000,LazySelect,168588
30000,QuickSelect,63736
30000,LazySelect,172539
30000,QuickSelect,96705
30000,LazySelect,172473
30000,QuickSelect,87138
30000,LazySelect,159701
30000,QuickSelect,88907
30000,LazySelect,155123
30000,QuickSelect,47829
30000,LazySelect,173777
30000,QuickSelect,156582
30000,LazySelect,160763
30000,QuickSelect,72880
30000,LazySelect,151117
30000,QuickSelect,138917
30000,LazySelect,170900
30000,QuickSelect,125167
30000,LazySelect,163570
30000,QuickSelect,64254
30000,LazySelect,170415
30000,QuickSelect,113650
30000,LazySelect,164356
30000,QuickSelect,117136
30000,LazySelect,164666
30000,QuickSelect,116787
30000,LazySelect,172619
30000,QuickSelect,84446
30000,LazySelect,127679
30000,QuickSelect,112345
30000,LazySelect,166328
30000,QuickSelect,89556
30000,LazySelect,158224
30000,QuickSelect,95084
30000,LazySelect,173857
30000,QuickSelect,78296
30000,LazySelect,171576
30000,QuickSelect,100406
30000,LazySelect,177618
30000,QuickSelect,77302
30000,LazySelect,156800
30000,QuickSelect,125185
30000,LazySelect,160820
30000,QuickSelect,79910
30000,LazySelect,131623
30000,QuickSelect,126057
30000,LazySelect,158608
30000,QuickSelect,90577
30000,LazySelect,150341
30000,QuickSelect,73376
30000,LazySelect,176238
30000,QuickSelect,132082
30000,LazySelect,167392
30000,QuickSelect,42139
30000,LazySelect,155855
30000,QuickSelect,100488
30000,LazySelect,167888
30000,QuickSelect,72716
30000,LazySelect,157976
30000,QuickSelect,107432
30000,LazySelect,169734
30000,QuickSelect,72869
30000,LazySelect,155157
30000,QuickSelect,95034
30000,LazySelect,165060
30000,QuickSelect,60238
30000,LazySelect,168562
30000,QuickSelect,60532
30000,LazySelect,160959
30000,QuickSelect,80789
30000,LazySelect,128015
30000,QuickSelect,110636
30000,LazySelect,161752
30000,QuickSelect,87273
30000,LazySelect,178818
30000,QuickSelect,71797
30000,LazySelect,157123
30000,QuickSelect,121991
30000,LazySelect,172728
30000,QuickSelect,53402
30000,LazySelect,167051
30000,QuickSelect,127500
30000,LazySelect,123194
30000,QuickSelect,82409
30000,LazySelect,177660
30000,QuickSelect,84781
30000,LazySelect,169263
30000,QuickSelect,126694
30000,LazySelect,161497
30000,QuickSelect,89259
30000,LazySelect,153376
30000,QuickSelect,85471
30000,LazySelect,157391
30000,QuickSelect,84010
30000,LazySelect,160342
30000,QuickSelect,105244
30000,LazySelect,150910
30000,QuickSelect,85897
30000,LazySelect,123977
30000,QuickSelect,156105
30000,LazySelect,168376
30000,QuickSelect,76776
30000,LazySelect,163113
30000,QuickSelect,47303
30000,LazySelect,153557
30000,QuickSelect,105598
30000,LazySelect,161627
30000,QuickSelect,83499
30000,LazySelect,156258
30000,QuickSelect,141485
30000,LazySelect,172910
30000,QuickSelect,105987
30000,LazySelect,157688
30000,QuickSelect,63149
30000,LazySelect,163626
30000,QuickSelect,71789
30000,LazySelect,161568
30000,QuickSelect,95315
30000,LazySelect,152904
30000,QuickSelect,133798
30000,LazySelect,163057
30000,QuickSelect,59291
30000,LazySelect,165384
30000,QuickSelect,70791
30000,LazySelect,158140
30000,QuickSelect,66535
30000,LazySelect,167871
30000,QuickSelect,95316
30000,LazySelect,176093
30000,QuickSelect,105535
30000,LazySelect,174322
30000,QuickSelect,104420
30000,LazySelect,158033
30000,QuickSelect,42011
30000,LazySelect,155019
30000,QuickSelect,53355
30000,LazySelect,154266
30000,QuickSelect,60942
30000,LazySelect,149738
30000,QuickSelect,111795
30000,LazySelect,156830
30000,QuickSelect,148330
30000,LazySelect,153947
30000,QuickSelect,104804
30000,LazySelect,173376
30000,QuickSelect,40094
30000,LazySelect,155469
30000,QuickSelect,114865
30000,LazySelect,169634
30000,QuickSelect,100620
30000,LazySelect,162051
30000,QuickSelect,145114
30000,LazySelect,168920
30000,QuickSelect,122443
30000,LazySelect,177566
30000,QuickSelect,69926
30000,LazySelect,167430
30000,QuickSelect,58987
30000,LazySelect,81831
30000,QuickSelect,71592
30000,LazySelect,171936
30000,QuickSelect,66667
30000,LazySelect,156976
30000,QuickSelect,142331
30000,LazySelect,159782
30000,QuickSelect,125031
30000,LazySelect,164788
30000,QuickSelect,96774
30000,LazySelect,161113
30000,QuickSelect,153356
30000,LazySelect,152892
30000,QuickSelect,63640
30000,LazySelect,169406
30000,QuickSelect,89375
30000,LazySelect,160417
30000,QuickSelect,83775
30000,LazySelect,118391
30000,QuickSelect,72412
30000,LazySelect,155474
30000,QuickSelect,89081
30000,LazySelect,163549
30000,QuickSelect,95674
30000,LazySelect,177382
30000,QuickSelect,83306
30000,LazySelect,158758
30000,QuickSelect,98090
30000,LazySelect,148452
30000,QuickSelect,61297
30000,LazySelect,151068
30000,QuickSelect,61561
30000,LazySelect,168594
30000,QuickSelect,148432
30000,LazySelect,161717
30000,QuickSelect,60824
30000,LazySelect,160315
40000,QuickSelect,61977
40000,LazySelect,181804
40000,QuickSelect,116615
40000,LazySelect,208966
40000,QuickSelect,91710
40000,LazySelect,211348
40000,QuickSelect,119157
40000,LazySelect,219599
40000,QuickSelect,78767
40000,LazySelect,194106
40000,QuickSelect,73523
40000,LazySelect,224011
40000,QuickSelect,166614
40000,LazySelect,196448
40000,QuickSelect,149015
40000,LazySelect,205114
40000,QuickSelect,141968
40000,LazySelect,225129
40000,QuickSelect,101540
40000,LazySelect,212947
40000,QuickSelect,122570
40000,LazySelect,202658
40000,QuickSelect,90773
40000,LazySelect,227591
40000,QuickSelect,143364
40000,LazySelect,204541
40000,QuickSelect,123590
40000,LazySelect,206576
40000,QuickSelect,119991
40000,LazySelect,216992
40000,QuickSelect,142060
40000,LazySelect,220714
40000,QuickSelect,81690
40000,LazySelect,199687
40000,QuickSelect,102259
40000,LazySelect,217977
40000,QuickSelect,125014
40000,LazySelect,209069
40000,QuickSelect,143222
40000,LazySelect,196493
40000,QuickSelect,100565
40000,LazySelect,201032
40000,QuickSelect,231911
40000,LazySelect,220321
40000,QuickSelect,81757
40000,LazySelect,201598
40000,QuickSelect,163839
40000,LazySelect,201735
40000,QuickSelect,160997
40000,LazySelect,206523
40000,QuickSelect,78382
40000,LazySelect,224287
40000,QuickSelect,43168
40000,LazySelect,192754
40000,QuickSelect,145190
40000,LazySelect,224499
40000,QuickSelect,120150
40000,LazySelect,165972
40000,QuickSelect,145439
40000,LazySelect,193004
40000,QuickSelect,167755
40000,LazySelect,205441
40000,QuickSelect,255994
40000,LazySelect,209633
40000,QuickSelect,166711
40000,LazySelect,225005
40000,QuickSelect,169137
40000,LazySelect,221825
40000,QuickSelect,158555
40000,LazySelect,226038
40000,QuickSelect,109628
40000,LazySelect,200121
40000,QuickSelect,191436
40000,LazySelect,178706
40000,QuickSelect,185934
40000,LazySelect,205732
40000,QuickSelect,211338
40000,LazySelect,226744
40000,QuickSelect,135493
40000,LazySelect,205870
40000,QuickSelect,103691
40000,LazySelect,212919
40000,QuickSelect,90735
40000,LazySelect,191572
40000,QuickSelect,154830
40000,LazySelect,214686
40000,QuickSelect,73721
40000,LazySelect,181358
40000,QuickSelect,142227
40000,LazySelect,208040
40000,QuickSelect,106755
40000,LazySelect,220985
40000,QuickSelect,172057
40000,LazySelect,221621
40000,QuickSelect,91922
40000,LazySelect,229927
40000,QuickSelect,87585
40000,LazySelect,223352
40000,QuickSelect,178415
40000,LazySelect,199439
40000,QuickSelect,186624
40000,LazySelect,209461
40000,QuickSelect,108836
40000,LazySelect,231369
40000,QuickSelect,172269
40000,LazySelect,221228
40000,QuickSelect,100675
40000,LazySelect,159862
40000,QuickSelect,118472
40000,LazySelect,218932
40000,QuickSelect,173896
40000,LazySelect,229530
40000,QuickSelect,136117
40000,LazySelect,234135
40000,QuickSelect,167505
40000,LazySelect,223896
40000,QuickSelect,116871
40000,LazySelect,225839
40000,QuickSelect,136613
40000,LazySelect,197206
40000,QuickSelect,112470
40000,LazySelect,202174
40000,QuickSelect,127935
40000,LazySelect,209051
40000,QuickSelect,159271
40000,LazySelect,206996
40000,QuickSelect,105020
40000,LazySelect,202451
40000,QuickSelect,73258
40000,LazySelect,205961
40000,QuickSelect,65768
40000,LazySelect,188578
40000,QuickSelect,194840
40000,LazySelect,210955
40000,QuickSelect,141423
40000,LazySelect,205554
40000,QuickSelect,93259
40000,LazySelect,216795
40000,QuickSelect,69272
40000,LazySelect,234717
40000,QuickSelect,78573
40000,LazySelect,211538
40000,QuickSelect,97471
40000,LazySelect,224042
40000,QuickSelect,176720
40000,LazySelect,230342
40000,QuickSelect,84270
40000,LazySelect,200228
40000,QuickSelect,81399
40000,LazySelect,173410
40000,QuickSelect,150215
40000,LazySelect,209523
40000,QuickSelect,60178
40000,LazySelect,186455
40000,QuickSelect,104401
40000,LazySelect,213467
40000,QuickSelect,174677
40000,LazySelect,206849
40000,QuickSelect,72407
40000,LazySelect,203666
40000,QuickSelect,114797
40000,LazySelect,216806
40000,QuickSelect,142479
40000,LazySelect,200479
40000,QuickSelect,70950
40000,LazySelect,210528
40000,QuickSelect,122943
40000,LazySelect,209061
40000,QuickSelect,104337
40000,LazySelect,230244
40000,QuickSelect,181684
40000,LazySelect,211265
40000,QuickSelect,77330
40000,LazySelect,215567
40000,QuickSelect,103685
40000,LazySelect,185873
40000,QuickSelect,100783
40000,LazySelect,221709
40000,QuickSelect,93616
40000,LazySelect,210876
40000,QuickSelect,118646
40000,LazySelect,202860
40000,QuickSelect,177661
40000,LazySelect,197217
40000,QuickSelect,86650
40000,LazySelect,203276
40000,QuickSelect,55555
40000,LazySelect,171343
40000,QuickSelect,121089
40000,LazySelect,206665
40000,QuickSelect,68245
40000,LazySelect,224127
40000,QuickSelect,102836
40000,LazySelect,203737
40000,QuickSelect,74764
40000,LazySelect,198229
40000,QuickSelect,116742
40000,LazySelect,200001
40000,QuickSelect,173828
40000,LazySelect,211174
50000,QuickSelect,171693
50000,LazySelect,272496
50000,QuickSelect,107433
50000,LazySelect,255987
50000,QuickSelect,117648
50000,LazySelect,268094
50000,QuickSelect,106955
50000,LazySelect,247513
50000,QuickSelect,107865
50000,LazySelect,267323
50000,QuickSelect,112517
50000,LazySelect,239968
50000,QuickSelect,80781
50000,LazySelect,277275
50000,QuickSelect,164927
50000,LazySelect,255026
50000,QuickSelect,119774
50000,LazySelect,237328
50000,QuickSelect,120919
50000,LazySelect,277581
50000,QuickSelect,229624
50000,LazySelect,250835
50000,QuickSelect,96851
50000,LazySelect,249896
50000,QuickSelect,179738
50000,LazySelect,272988
50000,QuickSelect,133691
50000,LazySelect,269808
50000,QuickSelect,144748
50000,LazySelect,249447
50000,QuickSelect,186725
50000,LazySelect,204517
50000,QuickSelect,265413
50000,LazySelect,268769
50000,QuickSelect,93154
50000,LazySelect,287558
50000,QuickSelect,169570
50000,LazySelect,238042
50000,QuickSelect,253898
50000,LazySelect,264387
50000,QuickSelect,81591
50000,LazySelect,277513
50000,QuickSelect,63932
50000,LazySelect,228168
50000,QuickSelect,131416
50000,LazySelect,256489
50000,QuickSelect,126745
50000,LazySelect,272153
50000,QuickSelect,85110
50000,LazySelect,236879
50000,QuickSelect,102373
50000,LazySelect,240450
50000,QuickSelect,130765
50000,LazySelect,276531
50000,QuickSelect,156102
50000,LazySelect,250603
50000,QuickSelect,211699
50000,LazySelect,248545
50000,QuickSelect,113294
50000,LazySelect,255691
50000,QuickSelect,114147
50000,LazySelect,248567
50000,QuickSelect,143041
50000,LazySelect,280788
50000,QuickSelect,158144
50000,LazySelect,268190
50000,QuickSelect,140090
50000,LazySelect,263077
50000,QuickSelect,57200
50000,LazySelect,220001
50000,QuickSelect,178024
50000,LazySelect,247996
50000,QuickSelect,200063
50000,LazySelect,247004
50000,QuickSelect,115595
50000,LazySelect,283207
50000,QuickSelect,88472
50000,LazySelect,238781
50000,QuickSelect,175094
50000,LazySelect,253244
50000,QuickSelect,146724
50000,LazySelect,249737
50000,QuickSelect,125260
50000,LazySelect,242416
50000,QuickSelect,126210
50000,LazySelect,241709
50000,QuickSelect,190546
50000,LazySelect,240581
50000,QuickSelect,178761
50000,LazySelect,257204
50000,QuickSelect,138687
50000,LazySelect,270941
50000,QuickSelect,181522
50000,LazySelect,251166
50000,QuickSelect,159571
50000,LazySelect,256552
50000,QuickSelect,222382
50000,LazySelect,267235
50000,QuickSelect,119638
50000,LazySelect,245202
50000,QuickSelect,166890
50000,LazySelect,272626
50000,QuickSelect,104936
50000,LazySelect,250939
50000,QuickSelect,277479
50000,LazySelect,267621
50000,QuickSelect,161312
50000,LazySelect,247456
50000,QuickSelect,163061
50000,LazySelect,267817
50000,QuickSelect,142189
50000,LazySelect,260419
50000,QuickSelect,84741
50000,LazySelect,247793
50000,QuickSelect,176970
50000,LazySelect,267218
50000,QuickSelect,162487
50000,LazySelect,261800
50000,QuickSelect,210402
50000,LazySelect,240113
50000,QuickSelect,94894
50000,LazySelect,242861
50000,QuickSelect,133760
50000,LazySelect,263228
50000,QuickSelect,143838
50000,LazySelect,270481
50000,QuickSelect,93622
50000,LazySelect,279694
50000,QuickSelect,121987
50000,LazySelect,252600
50000,QuickSelect,175181
50000,LazySelect,251238
50000,QuickSelect,146336
50000,LazySelect,222581
50000,QuickSelect,130078
50000,LazySelect,241157
50000,QuickSelect,146206
50000,LazySelect,278780
50000,QuickSelect,222863
50000,LazySelect,243828
50000,QuickSelect,169539
50000,LazySelect,245062
50000,QuickSelect,158985
50000,LazySelect,265501
50000,QuickSelect,99512
50000,LazySelect,205066
50000,QuickSelect,207773
50000,LazySelect,277169
50000,QuickSelect,228493
50000,LazySelect,257504
50000,QuickSelect,113591
50000,LazySelect,258064
50000,QuickSelect,76652
50000,LazySelect,214059
50000,QuickSelect,281883
50000,LazySelect,265234
50000,QuickSelect,182935
50000,LazySelect,272243
50000,QuickSelect,52520
50000,LazySelect,205359
50000,QuickSelect,111085
50000,LazySelect,220626
50000,QuickSelect,197386
50000,LazySelect,242612
50000,QuickSelect,235513
50000,LazySelect,248500
50000,QuickSelect,185774
50000,LazySelect,264067
50000,QuickSelect,128915
50000,LazySelect,262681
50000,QuickSelect,177282
50000,LazySelect,255789
50000,QuickSelect,143265
50000,LazySelect,253873
50000,QuickSelect,106699
50000,LazySelect,240577
50000,QuickSelect,196564
50000,LazySelect,241645
50000,QuickSelect,99384
50000,LazySelect,254431
50000,QuickSelect,95466
50000,LazySelect,253076
50000,QuickSelect,181690
50000,LazySelect,264726
50000,QuickSelect,219951
50000,LazySelect,243769
50000,QuickSelect,133441
50000,LazySelect,256550
50000,QuickSelect,80574
50000,LazySelect,276858
50000,QuickSelect,110489
50000,LazySelect,257033
50000,QuickSelect,134487
50000,LazySelect,264822
50000,QuickSelect,214803
50000,LazySelect,245627
50000,QuickSelect,175522
50000,LazySelect,271529
50000,QuickSelect,132369
50000,LazySelect,258513
60000,QuickSelect,135367
60000,LazySelect,225981
60000,QuickSelect,289640
60000,LazySelect,303060
60000,QuickSelect,273387
60000,LazySelect,320735
60000,QuickSelect,197434
60000,LazySelect,330896
60000,QuickSelect,291384
60000,LazySelect,296509
60000,QuickSelect,332445
60000,LazySelect,325475
60000,QuickSelect,148274
60000,LazySelect,288397
60000,QuickSelect,87667
60000,LazySelect,239216
60000,QuickSelect,154198
60000,LazySelect,316914
60000,QuickSelect,113815
60000,LazySelect,303560
60000,QuickSelect,124040
60000,LazySelect,302124
60000,QuickSelect,152986
60000,LazySelect,315202
60000,QuickSelect,108699
60000,LazySelect,282333
60000,QuickSelect,196359
60000,LazySelect,301862
60000,QuickSelect,168912
60000,LazySelect,323535
60000,QuickSelect,220256
60000,LazySelect,319687
60000,QuickSelect,107661
60000,LazySelect,317520
60000,QuickSelect,193616
60000,LazySelect,334991
60000,QuickSelect,290193
60000,LazySelect,303004
60000,QuickSelect,205894
60000,LazySelect,224610
60000,QuickSelect,181335
60000,LazySelect,326325
60000,QuickSelect,249771
60000,LazySelect,288058
60000,QuickSelect,218879
60000,LazySelect,316809
60000,QuickSelect,151463
60000,LazySelect,322199
60000,QuickSelect,187893
60000,LazySelect,289647
60000,QuickSelect,135645
60000,LazySelect,319052
60000,QuickSelect,139194
60000,LazySelect,292028
60000,QuickSelect,111792
60000,LazySelect,281194
60000,QuickSelect,130766
60000,LazySelect,300888
60000,QuickSelect,216867
60000,LazySelect,316685
60000,QuickSelect,123088
60000,LazySelect,328302
60000,QuickSelect,262682
60000,LazySelect,329463
60000,QuickSelect,256203
60000,LazySelect,332301
60000,QuickSelect,262116
60000,LazySelect,306115
60000,QuickSelect,286585
60000,LazySelect,329811
60000,QuickSelect,170686
60000,LazySelect,322260
60000,QuickSelect,188127
60000,LazySelect,310864
60000,QuickSelect,190433
60000,LazySelect,312922
60000,QuickSelect,138443
60000,LazySelect,282324
60000,QuickSelect,178795
60000,LazySelect,309695
60000,QuickSelect,139135
60000,LazySelect,331515
60000,QuickSelect,151936
60000,LazySelect,224592
60000,QuickSelect,226960
60000,LazySelect,318909
60000,QuickSelect,250661
60000,LazySelect,309224
60000,QuickSelect,152685
60000,LazySelect,328716
60000,QuickSelect,185140
60000,LazySelect,325684
60000,QuickSelect,101760
60000,LazySelect,254745
60000,QuickSelect,175634
60000,LazySelect,310878
60000,QuickSelect,76403
60000,LazySelect,280997
60000,QuickSelect,206246
60000,LazySelect,333613
60000,QuickSelect,195264
60000,LazySelect,334603
60000,QuickSelect,308402
60000,LazySelect,303360
60000,QuickSelect,108889
60000,LazySelect,278441
60000,QuickSelect,218414
60000,LazySelect,305763
60000,QuickSelect,216292
60000,LazySelect,294113
60000,QuickSelect,136403
60000,LazySelect,323970
60000,QuickSelect,148894
60000,LazySelect,296268
60000,QuickSelect,69364
60000,LazySelect,226726
60000,QuickSelect,240804
60000,LazySelect,292902
